author,title,description,url,source,image,category,language,country,published_at,topic
Sarah Brookes,Going under: The flood-prone Perth suburbs at risk of being uninsurable,"There are some communities that modern technology and science now suggest, with the benefit of hindsight and projections, it might have been wiser not to build.",https://www.watoday.com.au/national/western-australia/going-under-the-flood-prone-perth-suburbs-at-risk-of-being-uninsurable-20240619-p5jn3t.html?ref=rss&utm_medium=rss&utm_source=rss_national,watoday,https://static.ffx.io/images/$zoom_0.5515625%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_55/t_crop_custom/q_86%2Cf_auto/a5a7d2bbcdd5f4d04458f4400d29da7ec7ba65ed,general,en,au,2024-06-30T19:00:00+00:00,technology
Sarah Brookes,Going under: The flood-prone Perth suburbs at risk of being uninsurable,"There are some communities that modern technology and science now suggest, with the benefit of hindsight and projections, it might have been wiser not to build.",https://www.smh.com.au/national/western-australia/going-under-the-flood-prone-perth-suburbs-at-risk-of-being-uninsurable-20240619-p5jn3t.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Sydney Morning Herald,https://static.ffx.io/images/$zoom_0.5515625%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_55/t_crop_custom/q_86%2Cf_auto/a5a7d2bbcdd5f4d04458f4400d29da7ec7ba65ed,general,en,au,2024-06-30T19:00:00+00:00,technology
Sarah Brookes,Going under: The flood-prone Perth suburbs at risk of being uninsurable,"There are some communities that modern technology and science now suggest, with the benefit of hindsight and projections, it might have been wiser not to build.",https://www.theage.com.au/national/western-australia/going-under-the-flood-prone-perth-suburbs-at-risk-of-being-uninsurable-20240619-p5jn3t.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Age,https://static.ffx.io/images/$zoom_0.5515625%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_55/t_crop_custom/q_86%2Cf_auto/a5a7d2bbcdd5f4d04458f4400d29da7ec7ba65ed,general,en,au,2024-06-30T19:00:00+00:00,technology
,Atos reaches deal with creditors on debt restructure terms,"(marketscreener.com) French technology companyAtos reached an agreement with a group of banks andbondholders on terms for its debt restructuring, the companysaid on Sunday. The restructuring plan involves a 233-million-euro contribution via a capital increase with preferentialsubscription rights, it said in a statement. About 2.8...https://www.marketscreener.com/quote/stock/ATOS-SE-4612/news/Atos-reaches-deal-with-creditors-on-debt-restructure-terms-47272802/?utm_medium=RSS&utm_content=20240630",https://www.marketscreener.com/quote/stock/ATOS-SE-4612/news/Atos-reaches-deal-with-creditors-on-debt-restructure-terms-47272802/?utm_medium=RSS&utm_content=20240630,4-traders,,general,en,us,2024-06-30T17:02:15+00:00,technology
Agencies,Japan to unveil new banknotes with advanced holographic features,"In first redesign in 20 years, new bills to feature historical figures&#8217; 3D holographic portraits that seem to rotate TOKYO: Japan on Wednesday will start issuing new banknotes with the first-ever use of cutting-edge holographic technology. Holographic portraits of historical figures appear to rotate in 3D on the bills, serving as an anti-counterfeit measure, Tokyo-based [&#8230;]",https://www.pakistantoday.com.pk/2024/06/30/japan-to-unveil-new-banknotes-with-advanced-holographic-features/,Pakistan Today,,general,en,pk,2024-06-30T16:56:00+00:00,technology
Chris Roush,Remembering the quintessential business editor,"Jeff McDonald of the San Diego Union-Tribune writes about its former business editor, Don Bauder, who died recently at the age of 88. McDonald writes, &#8220;Craig D. Rose, the former Union-Tribune technology and utilities reporter hired by Bauder in 1987, said his old editor was renowned across the newsroom for standing by his reporters and keeping meticulous [&#8230;]",https://talkingbiznews.com/media-news/remembering-the-quintessential-business-editor/,Talking Biz News,,business,en,us,2024-06-30T16:36:38+00:00,technology
,NVDA and FSLR lead the charge for S&P 500 Information Technology ahead of Q2 earnings,NVDA and FSLR lead the charge for S&P 500 Information Technology ahead of Q2 earnings,https://seekingalpha.com/news/4120603-nvda-and-fslr-lead-the-charge-for-sp-500-information-technology-ahead-of-q2-earnings?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,Seeking Alpha,,business,en,us,2024-06-30T16:27:00+00:00,technology
James Raia,BMW debuts worthy EV sedan,"Automobile manufacturers are offering new electric vehicles as if the future of the technology is a sure thing. It's resulted in new competitive segments, including a growing collection of luxury EV sedans.",https://www.mercurynews.com/2024/06/30/bmw-debuts-worthy-ev-sedan/,mercurynews,https://www.mercurynews.com/wp-content/uploads/2024/06/06.30.24_Autopia.jpeg?w=1400px&strip=all,general,en,us,2024-06-30T16:04:07+00:00,technology
MarketBeat News,Ridgecrest Wealth Partners LLC Trims Stock Holdings in QUALCOMM Incorporated (NASDAQ:QCOM),"Ridgecrest Wealth Partners LLC reduced its stake in shares of QUALCOMM Incorporated (NASDAQ:QCOM &#8211; Free Report) by 5.9% during the first quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The institutional investor owned 1,605 shares of the wireless technology company&#8217;s stock after selling 100 shares during [&#8230;]",https://www.etfdailynews.com/2024/06/30/ridgecrest-wealth-partners-llc-trims-stock-holdings-in-qualcomm-incorporated-nasdaqqcom/,etfdailynews,,general,en,us,2024-06-30T15:04:42+00:00,technology
Collins Nnabuife,"NIGCOMSAT, HOTSPOT partner to provide internet access to rural communities","Tribune OnlineNIGCOMSAT, HOTSPOT partner to provide internet access to rural communitiesNIGCOMSAT Limited has entered into a partnership with Hotspot, a leading technology company that, specialises in rural connectivity solutions to revolutionise access to reliable and affordable internet services in underserved communities across the country. Under the terms of the agreement, NIGCOMSAT and Hotspot will leverage their respective strengths to deploy cutting-edge satellite technology and innovative [&#8230;]NIGCOMSAT, HOTSPOT partner to provide internet access to rural communitiesTribune Online",https://tribuneonlineng.com/nigcomsat-hotspot-partner-to-provide-internet-access-to-rural-communities/,tribune,,general,en,ng,2024-06-30T14:59:06+00:00,technology
,"Atos reaches deal in principle with creditors on restructuring, says media report","(marketscreener.com) French technology companyAtos reached an agreement in principle with itscreditors overnight to restructure its debt, French businessnewspaper Les Echos said on Sunday. Atos announced last Wednesday that a consortium led byinvestor David Layani's Onepoint had withdrawn from discussionson its restructuring. ...https://www.marketscreener.com/quote/stock/ATOS-SE-4612/news/Atos-reaches-deal-in-principle-with-creditors-on-restructuring-says-media-report-47272725/?utm_medium=RSS&utm_content=20240630",https://www.marketscreener.com/quote/stock/ATOS-SE-4612/news/Atos-reaches-deal-in-principle-with-creditors-on-restructuring-says-media-report-47272725/?utm_medium=RSS&utm_content=20240630,4-traders,,general,en,us,2024-06-30T14:47:39+00:00,technology
,Funding builders of future technology,Why Seafund Venture India Trust focuses on early-stage technology startups,https://www.thehindubusinessline.com/specials/emerging-entrepreneurs/funding-builders-of-future-technology/article68351624.ece,Business Line,https://bl-i.thgim.com/public/incoming/sn5zl8/article68351634.ece/alternates/LANDSCAPE_1200/BL0107_Spark_Manoj%20Kumar%20Agarwal.jpg,business,en,us,2024-06-30T14:46:00+00:00,technology
ABMN Staff,International Business Machines Co. (NYSE:IBM) Shares Purchased by Hodges Capital Management Inc.,"Hodges Capital Management Inc. increased its holdings in shares of International Business Machines Co. (NYSE:IBM &#8211; Free Report) by 60.8% in the first quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 20,535 shares of the technology company&#8217;s stock after purchasing an additional 7,768 shares during the [&#8230;]",https://www.americanbankingnews.com/2024/06/30/international-business-machines-co-nyseibm-shares-purchased-by-hodges-capital-management-inc.html,americanbankingnews,,general,en,us,2024-06-30T14:00:47+00:00,technology
MarketBeat News,Ridgecrest Wealth Partners LLC Reduces Position in International Business Machines Co. (NYSE:IBM),"Ridgecrest Wealth Partners LLC reduced its holdings in International Business Machines Co. (NYSE:IBM &#8211; Free Report) by 2.1% during the 1st quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor owned 9,426 shares of the technology company&#8217;s stock after selling 200 shares during [&#8230;]",https://www.etfdailynews.com/2024/06/30/ridgecrest-wealth-partners-llc-reduces-position-in-international-business-machines-co-nyseibm/,etfdailynews,,general,en,us,2024-06-30T14:00:44+00:00,technology
MarketBeat News,"Hodges Capital Management Inc. Purchases 7,768 Shares of International Business Machines Co. (NYSE:IBM)","Hodges Capital Management Inc. lifted its position in International Business Machines Co. (NYSE:IBM &#8211; Free Report) by 60.8% in the 1st quarter, HoldingsChannel reports. The institutional investor owned 20,535 shares of the technology company&#8217;s stock after buying an additional 7,768 shares during the quarter. Hodges Capital Management Inc.&#8217;s holdings in International Business Machines were worth [&#8230;]",https://www.etfdailynews.com/2024/06/30/hodges-capital-management-inc-purchases-7768-shares-of-international-business-machines-co-nyseibm/,etfdailynews,,general,en,us,2024-06-30T14:00:41+00:00,technology
ABMN Staff,Vitesco Technologies Group Aktiengesellschaft (OTC:VTSCY) Trading Down 0.5%,Vitesco Technologies Group Aktiengesellschaft (OTC:VTSCY) Trading Down 0.5%,https://www.americanbankingnews.com/2024/06/30/vitesco-technologies-group-aktiengesellschaft-otcvtscy-trading-down-0-5.html,americanbankingnews,,general,en,us,2024-06-30T13:54:44+00:00,technology
MarketBeat News,Baker Ellis Asset Management LLC Increases Stake in Accenture plc (NYSE:ACN),"Baker Ellis Asset Management LLC raised its holdings in shares of Accenture plc (NYSE:ACN &#8211; Free Report) by 28.8% in the first quarter, Holdings Channel.com reports. The firm owned 760 shares of the information technology services provider&#8217;s stock after purchasing an additional 170 shares during the period. Baker Ellis Asset Management LLC&#8217;s holdings in Accenture [&#8230;]",https://www.etfdailynews.com/2024/06/30/baker-ellis-asset-management-llc-increases-stake-in-accenture-plc-nyseacn/,etfdailynews,,general,en,us,2024-06-30T13:54:42+00:00,technology
MarketBeat News,"Baker Ellis Asset Management LLC Has $384,000 Holdings in John Bean Technologies Co. (NYSE:JBT)","Baker Ellis Asset Management LLC cut its holdings in shares of John Bean Technologies Co. (NYSE:JBT &#8211; Free Report) by 19.9% during the first quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The firm owned 3,665 shares of the industrial products company&#8217;s stock after selling 910 [&#8230;]",https://www.etfdailynews.com/2024/06/30/baker-ellis-asset-management-llc-has-384000-holdings-in-john-bean-technologies-co-nysejbt/,etfdailynews,,general,en,us,2024-06-30T13:54:42+00:00,technology
MarketBeat News,Alpha Omega Wealth Management LLC Has $2.17 Million Stock Holdings in QUALCOMM Incorporated (NASDAQ:QCOM),"Alpha Omega Wealth Management LLC cut its position in shares of QUALCOMM Incorporated (NASDAQ:QCOM &#8211; Free Report) by 4.7% during the 1st quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 12,804 shares of the wireless technology company&#8217;s stock after selling 630 shares during the period. Alpha [&#8230;]",https://www.etfdailynews.com/2024/06/30/alpha-omega-wealth-management-llc-has-2-17-million-stock-holdings-in-qualcomm-incorporated-nasdaqqcom/,etfdailynews,,general,en,us,2024-06-30T13:50:44+00:00,technology
MarketBeat News,"Chemung Canal Trust Co. Boosts Position in ServiceNow, Inc. (NYSE:NOW)","Chemung Canal Trust Co. boosted its holdings in ServiceNow, Inc. (NYSE:NOW &#8211; Free Report) by 85.1% during the 1st quarter, according to its most recent disclosure with the SEC. The firm owned 670 shares of the information technology services provider&#8217;s stock after buying an additional 308 shares during the period. Chemung Canal Trust Co.&#8217;s holdings [&#8230;]",https://www.etfdailynews.com/2024/06/30/chemung-canal-trust-co-boosts-position-in-servicenow-inc-nysenow/,etfdailynews,,general,en,us,2024-06-30T13:50:44+00:00,technology
zee business,EAM S. Jaishankar holds talks with Qatar's PM & Foreign Minister in Doha,"""Reviewed our bilateral relationship focusing on political, trade, investment, energy, technology, culture and people-to-people ties. Exchanged views on regional and global issues. Appreciate his sharing insights on the Gaza situation,"" Jaishankar posted on X after his meeting with Al Thani.",https://www.zeebiz.com/economy-infra/world-economy/news-eam-s-jaishankar-holds-talks-with-qatars-pm-foreign-minister-in-doha-298923,Zee Business,,business,en,us,2024-06-30T13:47:02+00:00,technology
The Canadian Press,"As Canadian police increasingly use facial recognition technology, calls grow for regulations","Some police services in Canada are using facial recognition technology to help solve crimes, while other police forces say human rights and privacy concerns are holding them back from employing the powerful digital tools.",https://www.cp24.com/news/as-canadian-police-increasingly-use-facial-recognition-technology-calls-grow-for-regulations-1.6946783,CP24,https://www.cp24.com/polopoly_fs/1.6946784.1719754821!/httpImage/image.jpg_gen/derivatives/landscape_300/image.jpg,general,en,ca,2024-06-30T13:42:58+00:00,technology
ABMN Staff,Concurrent Technologies (LON:CNC) Stock Price Passes Above 200-Day Moving Average of $90.69,Concurrent Technologies (LON:CNC) Stock Price Passes Above 200-Day Moving Average of $90.69,https://www.americanbankingnews.com/2024/06/30/concurrent-technologies-loncnc-stock-price-passes-above-200-day-moving-average-of-90-69.html,americanbankingnews,,general,en,us,2024-06-30T13:42:44+00:00,technology
MarketBeat News,Concurrent Technologies (LON:CNC) Stock Price Passes Above 200-Day Moving Average of $90.69,"Concurrent Technologies Plc (LON:CNC &#8211; Get Free Report) crossed above its 200-day moving average during trading on Friday . The stock has a 200-day moving average of GBX 90.69 ($1.15) and traded as high as GBX 104.97 ($1.33). Concurrent Technologies shares last traded at GBX 103.50 ($1.31), with a volume of 88,774 shares changing hands. [&#8230;]",https://www.etfdailynews.com/2024/06/30/concurrent-technologies-loncnc-stock-price-passes-above-200-day-moving-average-of-90-69/,etfdailynews,,general,en,us,2024-06-30T13:42:43+00:00,technology
ABMN Staff,Americas Technology Acquisition (NYSEARCA:ATA) Stock Price Passes Above 200 Day Moving Average of $10.59,"Americas Technology Acquisition Corp. (NYSEARCA:ATA &#8211; Get Free Report) passed above its 200-day moving average during trading on Friday . The stock has a 200-day moving average of $10.59 and traded as high as $10.59. Americas Technology Acquisition shares last traded at $10.59, with a volume of 200 shares trading hands. Americas Technology Acquisition Price [&#8230;]",https://www.americanbankingnews.com/2024/06/30/americas-technology-acquisition-nysearcaata-stock-price-passes-above-200-day-moving-average-of-10-59.html,americanbankingnews,,general,en,us,2024-06-30T13:40:43+00:00,technology
MarketBeat News,Vicus Capital Purchases 104 Shares of Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC),"Vicus Capital boosted its position in Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC &#8211; Free Report) by 0.1% during the first quarter, according to its most recent 13F filing with the SEC. The firm owned 119,133 shares of the company&#8217;s stock after acquiring an additional 104 shares during the period. Fidelity MSCI Information Technology Index [&#8230;]",https://www.etfdailynews.com/2024/06/30/vicus-capital-purchases-104-shares-of-fidelity-msci-information-technology-index-etf-nysearcaftec/,etfdailynews,,general,en,us,2024-06-30T13:36:50+00:00,technology
MarketBeat News,"Chemung Canal Trust Co. Purchases 44,846 Shares of Medtronic plc (NYSE:MDT)","Chemung Canal Trust Co. grew its position in shares of Medtronic plc (NYSE:MDT &#8211; Free Report) by 1,467.5% during the 1st quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 47,902 shares of the medical technology company&#8217;s stock after buying an additional 44,846 shares during the [&#8230;]",https://www.etfdailynews.com/2024/06/30/chemung-canal-trust-co-purchases-44846-shares-of-medtronic-plc-nysemdt/,etfdailynews,,general,en,us,2024-06-30T13:28:44+00:00,technology
MarketBeat News,"Grimes & Company Inc. Sells 2,863 Shares of AT&T Inc. (NYSE:T)","Grimes & Company Inc. lowered its position in shares of AT&T Inc. (NYSE:T &#8211; Free Report) by 8.5% in the first quarter, HoldingsChannel reports. The firm owned 30,709 shares of the technology company&#8217;s stock after selling 2,863 shares during the period. Grimes & Company Inc.&#8217;s holdings in AT&T were worth $540,000 at the end of [&#8230;]",https://www.etfdailynews.com/2024/06/30/grimes-company-inc-sells-2863-shares-of-att-inc-nyset/,etfdailynews,,general,en,us,2024-06-30T13:26:46+00:00,technology
MarketBeat News,AT&T Inc. (NYSE:T) Shares Sold by Alpha Omega Wealth Management LLC,"Alpha Omega Wealth Management LLC cut its stake in AT&T Inc. (NYSE:T &#8211; Free Report) by 5.0% in the first quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The firm owned 474,902 shares of the technology company&#8217;s stock after selling 25,212 shares during the quarter. AT&T makes up [&#8230;]",https://www.etfdailynews.com/2024/06/30/att-inc-nyset-shares-sold-by-alpha-omega-wealth-management-llc/,etfdailynews,,general,en,us,2024-06-30T13:26:44+00:00,technology
MarketBeat News,Chemung Canal Trust Co. Acquires 59 Shares of Stryker Co. (NYSE:SYK),"Chemung Canal Trust Co. increased its holdings in shares of Stryker Co. (NYSE:SYK &#8211; Free Report) by 7.7% in the first quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 825 shares of the medical technology company&#8217;s stock after purchasing an additional 59 shares during the quarter. [&#8230;]",https://www.etfdailynews.com/2024/06/30/chemung-canal-trust-co-acquires-59-shares-of-stryker-co-nysesyk/,etfdailynews,,general,en,us,2024-06-30T13:26:43+00:00,technology
MarketBeat News,Next Technology (NASDAQ:NXTT) Trading 2.1% Higher,"Next Technology Holding Inc. (NASDAQ:NXTT &#8211; Get Free Report)&#8217;s stock price was up 2.1% during trading on Friday . The stock traded as high as $4.77 and last traded at $4.54. Approximately 1,124 shares changed hands during mid-day trading, a decline of 98% from the average daily volume of 64,918 shares. The stock had previously [&#8230;]",https://www.etfdailynews.com/2024/06/30/next-technology-nasdaqnxtt-trading-2-1-higher/,etfdailynews,,general,en,us,2024-06-30T13:22:48+00:00,technology
MarketBeat News,Vitesco Technologies Group Aktiengesellschaft (OTC:VTSCY) Trading Down 0.5%,"Vitesco Technologies Group Aktiengesellschaft (OTC:VTSCY &#8211; Get Free Report)&#8217;s share price dropped 0.5% during trading on Friday . The company traded as low as $12.67 and last traded at $12.67. Approximately 3,222 shares traded hands during trading, an increase of 71% from the average daily volume of 1,887 shares. The stock had previously closed at [&#8230;]",https://www.etfdailynews.com/2024/06/30/vitesco-technologies-group-aktiengesellschaft-otcvtscy-trading-down-0-5/,etfdailynews,,general,en,us,2024-06-30T13:22:43+00:00,technology
MarketBeat News,"Sintx Technologies, Inc. (NASDAQ:SINT) Sees Large Decline in Short Interest","Sintx Technologies, Inc. (NASDAQ:SINT &#8211; Get Free Report) was the target of a large decrease in short interest during the month of June. As of June 15th, there was short interest totalling 43,800 shares, a decrease of 15.0% from the May 31st total of 51,500 shares. Based on an average daily volume of 380,700 shares, [&#8230;]",https://www.etfdailynews.com/2024/06/30/sintx-technologies-inc-nasdaqsint-sees-large-decline-in-short-interest/,etfdailynews,,general,en,us,2024-06-30T13:20:43+00:00,technology
MarketBeat News,TAT Technologies Ltd. (NASDAQ:TATT) Short Interest Down 14.8% in June,"TAT Technologies Ltd. (NASDAQ:TATT &#8211; Get Free Report) was the recipient of a significant decline in short interest in June. As of June 15th, there was short interest totalling 10,900 shares, a decline of 14.8% from the May 31st total of 12,800 shares. Based on an average daily trading volume, of 9,500 shares, the days-to-cover [&#8230;]",https://www.etfdailynews.com/2024/06/30/tat-technologies-ltd-nasdaqtatt-short-interest-down-14-8-in-june/,etfdailynews,,general,en,us,2024-06-30T13:20:42+00:00,technology
MarketBeat News,First Trust NASDAQ 100 Technology Index Fund (NASDAQ:QTEC) Short Interest Update,"First Trust NASDAQ 100 Technology Index Fund (NASDAQ:QTEC &#8211; Get Free Report) was the recipient of a large decline in short interest in June. As of June 15th, there was short interest totalling 133,700 shares, a decline of 15.1% from the May 31st total of 157,400 shares. Based on an average trading volume of 86,900 [&#8230;]",https://www.etfdailynews.com/2024/06/30/first-trust-nasdaq-100-technology-index-fund-nasdaqqtec-short-interest-update/,etfdailynews,,general,en,us,2024-06-30T13:20:41+00:00,technology
ABMN Staff,Evertz Technologies Limited (TSE:ET) Plans Quarterly Dividend of $0.20,Evertz Technologies Limited (TSE:ET) Plans Quarterly Dividend of $0.20,https://www.americanbankingnews.com/2024/06/30/evertz-technologies-limited-tseet-plans-quarterly-dividend-of-0-20.html,americanbankingnews,,general,en,us,2024-06-30T13:18:43+00:00,technology
MarketBeat News,Accenture plc (NYSE:ACN) Shares Sold by Alpha Omega Wealth Management LLC,"Alpha Omega Wealth Management LLC decreased its stake in Accenture plc (NYSE:ACN &#8211; Free Report) by 1.5% in the 1st quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional investor owned 5,820 shares of the information technology services provider&#8217;s stock after selling 86 shares during the [&#8230;]",https://www.etfdailynews.com/2024/06/30/accenture-plc-nyseacn-shares-sold-by-alpha-omega-wealth-management-llc/,etfdailynews,,general,en,us,2024-06-30T13:18:41+00:00,technology
MarketBeat News,Analyzing Palantir Technologies (NYSE:PLTR) and Hello Group (NASDAQ:MOMO),"Palantir Technologies (NYSE:PLTR &#8211; Get Free Report) and Hello Group (NASDAQ:MOMO &#8211; Get Free Report) are both business services companies, but which is the superior business? We will compare the two companies based on the strength of their valuation, dividends, analyst recommendations, risk, profitability, institutional ownership and earnings. Analyst Ratings This is a breakdown of [&#8230;]",https://www.etfdailynews.com/2024/06/30/analyzing-palantir-technologies-nysepltr-and-hello-group-nasdaqmomo/,etfdailynews,,general,en,us,2024-06-30T13:14:41+00:00,technology
MarketBeat News,Contrasting Telos (NASDAQ:TLS) & ARB IOT Group (NASDAQ:ARBB),"Telos (NASDAQ:TLS &#8211; Get Free Report) and ARB IOT Group (NASDAQ:ARBB &#8211; Get Free Report) are both small-cap computer and technology companies, but which is the better investment? We will compare the two businesses based on the strength of their dividends, risk, earnings, profitability, institutional ownership, valuation and analyst recommendations. Valuation and Earnings This table [&#8230;]",https://www.etfdailynews.com/2024/06/30/contrasting-telos-nasdaqtls-arb-iot-group-nasdaqarbb/,etfdailynews,,general,en,us,2024-06-30T13:14:41+00:00,technology
